ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
8446,11,E08000033,1,53.35,152.44,25.84,2000
8447,11,E08000033,2,55.28,177.26,25.84,2000
8448,11,E08000033,3,65.95,213.75,25.84,2000
8449,11,E08000033,4,76.62,316.49,25.84,2000
8450,12,E08000033,0,55.56,355.43,18.64,2000
43,1,E07000008,1,57.22,195.78,25.84,1000
369,1,E07000008,2,67.88,254.24,25.84,1000
695,1,E07000008,3,74.68,299.26,25.84,2000
1021,1,E07000008,4,85.34,454.53,18.32,2000
2651,2,E07000008,0,38.11,510.43,18.64,2000
1347,3,E07000008,1,52.38,195.78,25.84,1000
1673,3,E07000008,2,61.09,254.24,25.84,2000
1999,3,E07000008,3,66.92,299.26,25.84,1000
2325,3,E07000008,4,74.68,454.53,25.84,1000
2977,4,E07000008,0,58.82,510.43,25.84,1000
4125,5,E07000008,1,57.22,299.42,18.64,2000
4706,5,E07000008,2,67.88,379.12,25.84,1000
5425,5,E07000008,3,74.68,527.73,18.64,2000
6135,5,E07000008,4,85.34,865.93,25.84,2000
3303,6,E07000008,0,38.11,972.45,25.84,1000
4242,7,E07000008,1,52.38,299.42,25.84,1000
4968,7,E07000008,2,61.09,379.12,25.84,1000
5611,7,E07000008,3,66.92,527.73,18.64,2000
6273,7,E07000008,4,74.68,865.93,25.84,2000
3629,8,E07000008,0,58.82,972.45,25.84,1000
6563,9,E07000008,1,57.22,293.27,25.84,1000
6889,9,E07000008,2,67.88,349.6,25.84,2000
7215,9,E07000008,3,74.68,405.94,25.84,1000
7541,9,E07000008,4,85.34,579.93,18.64,2000
7867,10,E07000008,0,38.11,651.28,25.84,2000
8451,11,E07000008,1,57.22,293.27,25.84,2000
8452,11,E07000008,2,67.88,349.6,25.84,2000
8453,11,E07000008,3,74.68,405.94,25.84,2000
8454,11,E07000008,4,85.34,579.93,25.84,2000
8455,12,E07000008,0,38.11,651.28,18.64,2000
44,1,E09000007,1,68.85,240.74,18.64,2000
370,1,E09000007,2,81.46,303.75,25.84,1000
696,1,E09000007,3,88.25,362.28,25.84,2000
1022,1,E09000007,4,106.66,596.27,26.36,1000
2652,2,E09000007,0,74.06,669.7,25.84,1000
1348,3,E09000007,1,61.09,240.74,25.84,1000
1674,3,E09000007,2,66.92,303.75,18.64,2000
2000,3,E09000007,3,74.68,362.28,25.84,1000
2326,3,E09000007,4,87.29,596.27,25.84,1000
2978,4,E09000007,0,63.17,669.7,25.84,1000
3955,5,E09000007,1,68.85,183.12,25.84,1000
4570,5,E09000007,2,81.46,200.33,25.84,1000
5222,5,E09000007,3,88.25,254.18,25.84,1000
5907,5,E09000007,4,106.66,346.81,18.64,2000
3304,6,E09000007,0,74.06,389.48,18.64,2000
4169,7,E09000007,1,61.09,183.12,25.84,1000
4670,7,E09000007,2,66.92,200.33,25.84,1000
5322,7,E09000007,3,74.68,254.18,18.64,2000
5874,7,E09000007,4,87.29,346.81,25.84,1000
3630,8,E09000007,0,63.17,389.48,25.84,1000
6564,9,E09000007,1,68.85,569.99,18.64,2000
6890,9,E09000007,2,81.46,775.42,25.84,2000
7216,9,E09000007,3,88.25,1136.68,25.84,1000
7542,9,E09000007,4,106.66,1561.44,25.84,1000
7868,10,E09000007,0,74.06,2126.9,25.84,2000
8456,11,E09000007,1,68.85,569.99,25.84,2000
8457,11,E09000007,2,81.46,775.42,25.84,2000
8458,11,E09000007,3,88.25,1136.68,25.84,2000
8459,11,E09000007,4,106.66,1561.44,25.84,2000
8460,12,E09000007,0,74.06,2126.9,18.64,2000
45,1,E07000192,1,55.28,227.3,25.84,1000
371,1,E07000192,2,61.09,290.29,25.84,1000
697,1,E07000192,3,72.73,362.28,18.64,2000
1023,1,E07000192,4,84.37,504.02,26.36,1000
2653,2,E07000192,0,41.39,566.02,25.84,1000
1349,3,E07000192,1,48.48,227.3,25.84,1000
1675,3,E07000192,2,52.38,290.29,25.84,1000
2001,3,E07000192,3,63.04,362.28,25.84,1000
2327,3,E07000192,4,71.76,504.02,18.64,2000
2979,4,E07000192,0,49.01,566.02,25.84,1000
4283,5,E07000192,1,55.28,262.79,25.84,1000
4893,5,E07000192,2,61.09,333.86,25.84,1000
5524,5,E07000192,3,72.73,389.87,25.84,1000
6176,5,E07000192,4,84.37,594.49,25.84,1000
3305,6,E07000192,0,41.39,437.85,25.84,1000
4504,7,E07000192,1,48.48,262.79,18.64,2000
5189,7,E07000192,2,52.38,333.86,18.64,2000
5780,7,E07000192,3,63.04,389.87,18.64,2000
6441,7,E07000192,4,71.76,594.49,25.84,1000
3631,8,E07000192,0,49.01,437.85,25.84,1000
6565,9,E07000192,1,55.28,142.52,25.84,1000
6891,9,E07000192,2,61.09,178.94,25.84,2000
7217,9,E07000192,3,72.73,210.44,18.64,2000
7543,9,E07000192,4,84.37,306.53,25.84,1000
7869,10,E07000192,0,41.39,344.27,25.84,2000
8461,11,E07000192,1,55.28,142.52,25.84,2000
8462,11,E07000192,2,61.09,178.94,25.84,2000
8463,11,E07000192,3,72.73,210.44,25.84,2000
8464,11,E07000192,4,84.37,306.53,25.84,2000
8465,12,E07000192,0,41.39,344.27,18.64,2000
46,1,E07000106,1,60.13,1021.53,25.84,1000
372,1,E07000106,2,74.68,1482.82,25.84,1000
698,1,E07000106,3,85.34,1482.82,25.84,1000
1024,1,E07000106,4,94.09,1482.82,26.36,1000
2654,2,E07000106,0,65.34,2965.65,25.84,1000
1350,3,E07000106,1,54.32,1021.53,18.64,2000
1676,3,E07000106,2,65.95,1543.6,25.84,1000
2002,3,E07000106,3,71.76,2120.43,25.84,1000
2328,3,E07000106,4,76.62,2120.43,25.84,1000
2980,4,E07000106,0,51.19,2965.65,18.64,2000
3990,5,E07000106,1,60.13,202.49,18.64,2000
4605,5,E07000106,2,74.68,254.18,25.84,1000
5257,5,E07000106,3,85.34,299.42,25.84,1000
5942,5,E07000106,4,94.09,493.3,25.84,1000
3306,6,E07000106,0,65.34,553.97,25.84,1000
4057,7,E07000106,1,54.32,202.49,25.84,1000
4752,7,E07000106,2,65.95,254.18,18.64,2000
5357,7,E07000106,3,71.76,299.42,25.84,1000
6046,7,E07000106,4,76.62,493.3,25.84,1000
3632,8,E07000106,0,51.19,553.97,25.84,1000
6566,9,E07000106,1,60.13,245.2,25.84,1000
6892,9,E07000106,2,74.68,281.69,25.84,2000
7218,9,E07000106,3,85.34,356.22,25.84,1000
7544,9,E07000106,4,94.09,553.4,25.84,1000
7870,10,E07000106,0,65.34,621.5,18.64,2000
8466,11,E07000106,1,60.13,245.2,25.84,2000
8467,11,E07000106,2,74.68,281.69,25.84,2000
8468,11,E07000106,3,85.34,356.22,25.84,2000
8469,11,E07000106,4,94.09,553.4,25.84,2000
8470,12,E07000106,0,65.34,621.5,18.64,2000
48,1,E07000069,1,57.22,443.31,25.84,1000
374,1,E07000069,2,67.88,573.8,18.64,2000
700,1,E07000069,3,74.68,713.25,25.84,1000
1026,1,E07000069,4,85.34,1190.32,26.36,1000
2656,2,E07000069,0,38.11,1336.79,25.84,1000
1352,3,E07000069,1,52.38,443.31,25.84,1000
1678,3,E07000069,2,61.09,573.8,25.84,1000
2004,3,E07000069,3,66.92,713.25,18.64,2000
2330,3,E07000069,4,74.68,1190.32,25.84,1000
2982,4,E07000069,0,58.82,1336.79,25.84,2000
4126,5,E07000069,1,57.22,196,25.84,1000
4707,5,E07000069,2,67.88,230.45,25.84,1000
5426,5,E07000069,3,74.68,273.56,25.84,1000
6136,5,E07000069,4,85.34,389.87,18.64,2000
3308,6,E07000069,0,38.11,437.85,25.84,1000
4243,7,E07000069,1,52.38,196,18.64,2000
4969,7,E07000069,2,61.09,230.45,25.84,1000
5612,7,E07000069,3,66.92,273.56,25.84,1000
6274,7,E07000069,4,74.68,389.87,25.84,2000
3634,8,E07000069,0,58.82,437.85,18.64,2000
6568,9,E07000069,1,57.22,222,25.84,1000
6894,9,E07000069,2,67.88,275.06,18.64,2000
7220,9,E07000069,3,74.68,318.15,25.84,1000
7546,9,E07000069,4,85.34,439.08,25.84,1000
7872,10,E07000069,0,38.11,493.13,25.84,1000
8471,11,E07000069,1,57.22,222,25.84,2000
8472,11,E07000069,2,67.88,275.06,25.84,2000
8473,11,E07000069,3,74.68,318.15,25.84,2000
8474,11,E07000069,4,85.34,439.08,25.84,2000
8475,12,E07000069,0,38.11,493.13,18.64,2000
49,1,E06000056,1,57.22,580.53,25.84,1000
375,1,E06000056,2,67.88,693.04,25.84,1000
701,1,E06000056,3,74.68,909.05,25.84,1000
1027,1,E06000056,4,85.34,1300.58,18.32,2000
2657,2,E06000056,0,38.11,1455.56,18.64,2000
1353,3,E06000056,1,52.38,580.53,25.84,1000
1679,3,E06000056,2,61.09,693.04,25.84,1000
2005,3,E06000056,3,66.92,909.05,25.84,2000
2331,3,E06000056,4,74.68,1300.58,25.84,1000
2983,4,E06000056,0,58.82,1455.56,25.84,2000
4127,5,E06000056,1,57.22,221.86,25.84,1000
4708,5,E06000056,2,67.88,264.95,25.84,1000
5427,5,E06000056,3,74.68,299.42,25.84,1000
6137,5,E06000056,4,85.34,366.19,25.84,1000
3309,6,E06000056,0,38.11,411.2,25.84,1000
4244,7,E06000056,1,52.38,221.86,25.84,1000
4970,7,E06000056,2,61.09,264.95,18.64,2000
5613,7,E06000056,3,66.92,299.42,25.84,1000
6275,7,E06000056,4,74.68,366.19,18.64,2000
3635,8,E06000056,0,58.82,411.2,25.84,1000
6569,9,E06000056,1,57.22,187.23,25.84,1000
6895,9,E06000056,2,67.88,230.32,25.84,1000
7221,9,E06000056,3,74.68,299.91,25.84,1000
7547,9,E06000056,4,85.34,422.54,18.64,2000
7873,10,E06000056,0,38.11,474.52,25.84,1000
8476,11,E06000056,1,57.22,187.23,25.84,2000
8477,11,E06000056,2,67.88,230.32,25.84,2000
8478,11,E06000056,3,74.68,299.91,25.84,2000
8479,11,E06000056,4,85.34,422.54,25.84,2000
8480,12,E06000056,0,38.11,474.52,18.64,2000
50,1,E07000130,1,54.32,227.3,18.64,2000
376,1,E07000130,2,64.98,265.52,25.84,1000
702,1,E07000130,3,71.76,290.29,25.84,1000
1028,1,E07000130,4,79.53,418.55,26.36,2000
2658,2,E07000130,0,54.46,467.51,25.84,1000
1354,3,E07000130,1,48.48,227.3,25.84,1000
1680,3,E07000130,2,55.28,265.52,18.64,2000
2006,3,E07000130,3,61.09,290.29,25.84,2000
2332,3,E07000130,4,66.92,418.55,25.84,1000
2984,4,E07000130,0,52.28,467.51,25.84,2000
4318,5,E07000130,1,54.32,288.6,25.84,1000
5014,5,E07000130,2,64.98,379.12,25.84,2000
5657,5,E07000130,3,71.76,458.76,25.84,1000
6232,5,E07000130,4,79.53,684.97,25.84,1000
3310,6,E07000130,0,54.46,769.23,18.64,2000
4418,7,E07000130,1,48.48,288.6,18.64,2000
5154,7,E07000130,2,55.28,379.12,18.64,2000
5815,7,E07000130,3,61.09,458.76,18.64,2000
6476,7,E07000130,4,66.92,684.97,25.84,1000
3636,8,E07000130,0,52.28,769.23,25.84,1000
6570,9,E07000130,1,54.32,160.73,18.64,2000
6896,9,E07000130,2,64.98,195.52,25.84,1000
7222,9,E07000130,3,71.76,230.32,25.84,1000
7548,9,E07000130,4,79.53,352.9,25.84,1000
7874,10,E07000130,0,54.46,392.63,25.84,1000
8481,11,E07000130,1,54.32,160.73,25.84,2000
8482,11,E07000130,2,64.98,195.52,25.84,2000
8483,11,E07000130,3,71.76,230.32,25.84,2000
8484,11,E07000130,4,79.53,352.9,25.84,2000
8485,12,E07000130,0,54.46,392.63,18.64,2000
51,1,E07000070,1,57.22,240.74,25.84,2000
377,1,E07000070,2,67.88,285.77,25.84,1000
703,1,E07000070,3,74.68,362.28,18.64,2000
1029,1,E07000070,4,85.34,571.54,26.36,2000
2659,2,E07000070,0,38.11,641.86,25.84,1000
1355,3,E07000070,1,52.38,240.74,25.84,1000
1681,3,E07000070,2,61.09,285.77,25.84,1000
2007,3,E07000070,3,66.92,362.28,25.84,2000
2333,3,E07000070,4,74.68,571.54,18.64,2000
2985,4,E07000070,0,58.82,641.86,25.84,2000
4128,5,E07000070,1,57.22,208.95,25.84,1000
4709,5,E07000070,2,67.88,239.07,18.64,2000
5428,5,E07000070,3,74.68,273.56,25.84,1000
6138,5,E07000070,4,85.34,355.42,25.84,1000
3311,6,E07000070,0,38.11,399.14,25.84,1000
4245,7,E07000070,1,52.38,208.95,25.84,1000
4971,7,E07000070,2,61.09,239.07,25.84,1000
5614,7,E07000070,3,66.92,273.56,25.84,1000
6276,7,E07000070,4,74.68,355.42,25.84,1000
3637,8,E07000070,0,58.82,399.14,25.84,1000
6571,9,E07000070,1,57.22,222,25.84,1000
6897,9,E07000070,2,67.88,281.69,25.84,1000
7223,9,E07000070,3,74.68,334.7,18.64,2000
7549,9,E07000070,4,85.34,579.93,25.84,1000
7875,10,E07000070,0,38.11,651.28,25.84,1000
8486,11,E07000070,1,57.22,222,25.84,2000
8487,11,E07000070,2,67.88,281.69,25.84,2000
8488,11,E07000070,3,74.68,334.7,25.84,2000
8489,11,E07000070,4,85.34,579.93,25.84,2000
8490,12,E07000070,0,38.11,651.28,18.64,2000
52,1,E07000078,1,51.41,254.24,25.84,2000
378,1,E07000078,2,58.19,312.78,25.84,1000
704,1,E07000078,3,64.98,382.52,25.84,1000
1030,1,E07000078,4,74.68,526.52,26.36,2000
2660,2,E07000078,0,57.73,591.3,25.84,1000
1356,3,E07000078,1,49.46,254.24,18.64,2000
1682,3,E07000078,2,57.22,312.78,25.84,1000
2008,3,E07000078,3,64.98,382.52,25.84,2000
2334,3,E07000078,4,77.58,526.52,25.84,1000
2986,4,E07000078,0,57.73,591.3,18.64,2000
4200,5,E07000078,1,51.41,273.56,25.84,2000
4836,5,E07000078,2,58.19,333.86,25.84,1000
5467,5,E07000078,3,64.98,389.87,25.84,1000
6005,5,E07000078,4,74.68,570.81,25.84,1000
3312,6,E07000078,0,57.73,641.09,25.84,1000
3916,7,E07000078,1,49.46,273.56,25.84,1000
5113,7,E07000078,2,57.22,333.86,25.84,1000
5693,7,E07000078,3,64.98,389.87,25.84,1000
6405,7,E07000078,4,77.58,570.81,18.64,2000
3638,8,E07000078,0,57.73,641.09,25.84,1000
6572,9,E07000078,1,51.41,200.49,25.84,1000
6898,9,E07000078,2,58.19,266.78,25.84,1000
7224,9,E07000078,3,64.98,334.7,25.84,2000
7550,9,E07000078,4,74.68,735.68,25.84,1000
7876,10,E07000078,0,57.73,826.2,18.64,2000
8491,11,E07000078,1,51.41,200.49,25.84,2000
8492,11,E07000078,2,58.19,266.78,25.84,2000
8493,11,E07000078,3,64.98,334.7,25.84,2000
8494,11,E07000078,4,74.68,735.68,25.84,2000
8495,12,E07000078,0,57.73,826.2,18.64,2000
53,1,E07000177,1,60.13,240.74,25.84,2000
379,1,E07000177,2,74.68,285.77,18.64,2000
705,1,E07000177,3,85.34,348.75,25.84,1000
1031,1,E07000177,4,94.09,573.8,26.36,2000
2661,2,E07000177,0,65.34,644.4,25.84,1000
1357,3,E07000177,1,54.32,240.74,25.84,1000
1683,3,E07000177,2,65.95,285.77,25.84,1000
2009,3,E07000177,3,71.76,348.75,18.64,2000
2335,3,E07000177,4,76.62,573.8,25.84,1000
2987,4,E07000177,0,51.19,644.4,25.84,1000
3991,5,E07000177,1,60.13,254.18,25.84,2000
4606,5,E07000177,2,74.68,299.42,25.84,1000
5258,5,E07000177,3,85.34,346.81,25.84,1000
5943,5,E07000177,4,94.09,549.29,18.64,2000
3313,6,E07000177,0,65.34,616.87,25.84,1000
4058,7,E07000177,1,54.32,482.48,18.64,2000
4753,7,E07000177,2,65.95,618.21,25.84,2000
5358,7,E07000177,3,71.76,753.9,18.64,2000
6047,7,E07000177,4,76.62,1184.71,18.64,2000
3639,8,E07000177,0,51.19,1330.48,18.64,2000
6573,9,E07000177,1,60.13,210.44,25.84,1000
6899,9,E07000177,2,74.68,266.78,18.64,2000
7225,9,E07000177,3,85.34,326.44,25.84,2000
7551,9,E07000177,4,94.09,526.89,25.84,1000
7877,10,E07000177,0,65.34,591.71,25.84,1000
8496,11,E07000177,1,60.13,210.44,25.84,2000
8497,11,E07000177,2,74.68,266.78,25.84,2000
8498,11,E07000177,3,85.34,326.44,25.84,2000
8499,11,E07000177,4,94.09,526.89,25.84,2000
8500,12,E07000177,0,65.34,591.71,18.64,2000
83,1,E06000049,1,54.32,348.75,25.84,2000
409,1,E06000049,2,62.07,504.02,18.64,2000
735,1,E06000049,3,68.85,693.04,25.84,1000
1061,1,E06000049,4,75.65,1190.32,25.84,2000
2691,2,E06000049,0,58.82,1336.79,25.84,1000
1387,3,E06000049,1,45.57,348.75,25.84,1000
1713,3,E06000049,2,56.25,504.02,25.84,1000
2039,3,E06000049,3,61.09,693.04,18.64,2000
2365,3,E06000049,4,58.19,1190.32,25.84,1000
3017,4,E06000049,0,34.85,1336.79,25.84,1000
4363,5,E06000049,1,54.32,273.56,25.84,1000
4933,5,E06000049,2,62.07,353.24,18.64,2000
5576,5,E06000049,3,68.85,435.11,25.84,1000
6324,5,E06000049,4,75.65,684.97,25.84,1000
3343,6,E06000049,0,58.82,769.23,25.84,1000
4475,7,E06000049,1,45.57,273.56,25.84,1000
5071,7,E06000049,2,56.25,353.24,18.64,2000
5751,7,E06000049,3,61.09,435.11,25.84,1000
6375,7,E06000049,4,58.19,684.97,25.84,1000
3669,8,E06000049,0,34.85,769.23,18.64,2000
6603,9,E06000049,1,54.32,177.26,25.84,1000
6929,9,E06000049,2,62.07,230.32,18.64,2000
7255,9,E06000049,3,68.85,299.91,25.84,2000
7581,9,E06000049,4,75.65,525.23,25.84,1000
7907,10,E06000049,0,58.82,589.86,25.84,1000
8501,11,E06000049,1,54.32,177.26,25.84,2000
8502,11,E06000049,2,62.07,230.32,25.84,2000
8503,11,E06000049,3,68.85,299.91,25.84,2000
8504,11,E06000049,4,75.65,525.23,25.84,2000
8505,12,E06000049,0,58.82,589.86,18.64,2000
54,1,E06000050,1,54.32,240.74,25.84,2000
380,1,E06000050,2,62.07,285.77,25.84,1000
706,1,E06000050,3,68.85,301.48,25.84,1000
1032,1,E06000050,4,75.65,456.75,18.64,2000
2662,2,E06000050,0,58.82,512.98,18.64,2000
1358,3,E06000050,1,45.57,240.74,25.84,1000
1684,3,E06000050,2,56.25,285.77,25.84,1000
2010,3,E06000050,3,61.09,301.48,25.84,1000
2336,3,E06000050,4,58.19,456.75,25.84,1000
2988,4,E06000050,0,34.85,512.98,25.84,1000
4359,5,E06000050,1,54.32,198.18,25.84,1000
4929,5,E06000050,2,62.07,230.45,25.84,1000
5572,5,E06000050,3,68.85,273.56,25.84,2000
6320,5,E06000050,4,75.65,402.83,18.64,2000
3314,6,E06000050,0,58.82,452.33,25.84,1000
4471,7,E06000050,1,45.57,198.18,18.64,2000
5067,7,E06000050,2,56.25,230.45,25.84,1000
5747,7,E06000050,3,61.09,273.56,18.64,2000
6371,7,E06000050,4,58.19,402.83,18.64,2000
3640,8,E06000050,0,34.85,452.33,25.84,1000
6574,9,E06000050,1,54.32,187.23,25.84,1000
6900,9,E06000050,2,62.07,222,25.84,1000
7226,9,E06000050,3,68.85,256.83,25.84,2000
7552,9,E06000050,4,75.65,405.94,18.64,2000
7878,10,E06000050,0,58.82,455.89,25.84,1000
8506,11,E06000050,1,54.32,187.23,25.84,2000
8507,11,E06000050,2,62.07,222,25.84,2000
8508,11,E06000050,3,68.85,256.83,25.84,2000
8509,11,E06000050,4,75.65,405.94,25.84,2000
8510,12,E06000050,0,58.82,455.89,18.64,2000
55,1,E07000034,1,54.32,218.27,18.64,2000
381,1,E07000034,2,64.98,285.77,25.84,1000
707,1,E07000034,3,71.76,337.51,25.84,1000
1033,1,E07000034,4,79.53,465.79,25.84,1000
2663,2,E07000034,0,54.46,523.06,25.84,1000
1359,3,E07000034,1,48.48,218.27,25.84,1000
1685,3,E07000034,2,55.28,285.77,18.64,2000
2011,3,E07000034,3,61.09,337.51,25.84,1000
2337,3,E07000034,4,66.92,465.79,25.84,1000
2989,4,E07000034,0,52.28,523.06,25.84,1000
4319,5,E07000034,1,54.32,185.27,25.84,1000
5015,5,E07000034,2,64.98,232.63,25.84,2000
5658,5,E07000034,3,71.76,299.42,18.64,2000
6233,5,E07000034,4,79.53,411.43,25.84,1000
3315,6,E07000034,0,54.46,462.06,18.64,2000
4419,7,E07000034,1,48.48,185.27,25.84,1000
5155,7,E07000034,2,55.28,232.63,25.84,1000
5816,7,E07000034,3,61.09,299.42,25.84,1000
6477,7,E07000034,4,66.92,411.43,25.84,1000
3641,8,E07000034,0,52.28,462.06,25.84,1000
6575,9,E07000034,1,54.32,152.44,18.64,2000
6901,9,E07000034,2,64.98,177.26,25.84,1000
7227,9,E07000034,3,71.76,210.44,25.84,2000
7553,9,E07000034,4,79.53,291.63,25.84,1000
7879,10,E07000034,0,54.46,327.48,25.84,1000
8511,11,E07000034,1,54.32,152.44,25.84,2000
8512,11,E07000034,2,64.98,177.26,25.84,2000
8513,11,E07000034,3,71.76,210.44,25.84,2000
8514,11,E07000034,4,79.53,291.63,25.84,2000
8515,12,E07000034,0,54.46,327.48,18.64,2000
56,1,E07000225,1,60.13,276.77,25.84,1000
382,1,E07000225,2,74.68,360.03,25.84,1000
708,1,E07000225,3,85.34,461.26,18.64,2000
1034,1,E07000225,4,94.09,893.3,25.84,1000
2664,2,E07000225,0,65.34,1003.17,25.84,1000
1360,3,E07000225,1,54.32,276.77,25.84,1000
1686,3,E07000225,2,65.95,360.03,25.84,1000
2012,3,E07000225,3,71.76,461.26,25.84,1000
2338,3,E07000225,4,76.62,893.3,18.64,2000
2990,4,E07000225,0,51.19,1003.17,25.84,1000
3992,5,E07000225,1,60.13,208.95,25.84,2000
4607,5,E07000225,2,74.68,230.45,18.64,2000
5259,5,E07000225,3,85.34,277.88,25.84,1000
5944,5,E07000225,4,94.09,389.87,25.84,1000
3316,6,E07000225,0,65.34,437.85,25.84,2000
4059,7,E07000225,1,54.32,208.95,25.84,1000
4754,7,E07000225,2,65.95,230.45,25.84,2000
5359,7,E07000225,3,71.76,277.88,25.84,1000
6048,7,E07000225,4,76.62,389.87,25.84,2000
3642,8,E07000225,0,51.19,437.85,25.84,1000
6576,9,E07000225,1,60.13,230.32,25.84,1000
6902,9,E07000225,2,74.68,299.91,25.84,1000
7228,9,E07000225,3,85.34,387.71,18.64,2000
7554,9,E07000225,4,94.09,666.1,25.84,1000
7880,10,E07000225,0,65.34,748.04,25.84,1000
8516,11,E07000225,1,60.13,230.32,25.84,2000
8517,11,E07000225,2,74.68,299.91,25.84,2000
8518,11,E07000225,3,85.34,387.71,25.84,2000
8519,11,E07000225,4,94.09,666.1,25.84,2000
8520,12,E07000225,0,65.34,748.04,18.64,2000
58,1,E07000118,1,54.32,211.52,25.84,1000
384,1,E07000118,2,62.07,265.52,25.84,1000
710,1,E07000118,3,68.85,348.75,25.84,1000
1036,1,E07000118,4,75.65,573.8,25.84,1000
2666,2,E07000118,0,58.82,644.4,25.84,1000
1362,3,E07000118,1,45.57,211.52,18.64,2000
1688,3,E07000118,2,56.25,265.52,25.84,1000
2014,3,E07000118,3,61.09,348.75,25.84,1000
2340,3,E07000118,4,58.19,573.8,25.84,2000
2992,4,E07000118,0,34.85,644.4,18.64,2000
4360,5,E07000118,1,54.32,198.18,25.84,1000
4930,5,E07000118,2,62.07,254.18,25.84,1000
5573,5,E07000118,3,68.85,299.42,18.64,2000
6321,5,E07000118,4,75.65,504.03,25.84,1000
3318,6,E07000118,0,58.82,566.05,25.84,2000
4472,7,E07000118,1,45.57,198.18,25.84,1000
5068,7,E07000118,2,56.25,254.18,25.84,1000
5748,7,E07000118,3,61.09,299.42,25.84,1000
6372,7,E07000118,4,58.19,504.03,25.84,1000
3644,8,E07000118,0,34.85,566.05,25.84,1000
6578,9,E07000118,1,54.32,150.78,25.84,1000
6904,9,E07000118,2,62.07,195.52,25.84,1000
7230,9,E07000118,3,68.85,230.32,25.84,1000
7556,9,E07000118,4,75.65,316.49,25.84,1000
7882,10,E07000118,0,58.82,355.43,18.64,2000
8521,11,E07000118,1,54.32,150.78,25.84,2000
8522,11,E07000118,2,62.07,195.52,25.84,2000
8523,11,E07000118,3,68.85,230.32,25.84,2000
8524,11,E07000118,4,75.65,316.49,25.84,2000
8525,12,E07000118,0,58.82,355.43,18.64,2000
60,1,E09000001,1,68.85,209.28,25.84,1000
386,1,E09000001,2,81.46,265.52,25.84,2000
712,1,E09000001,3,88.25,312.78,25.84,1000
1038,1,E09000001,4,106.66,481.49,18.64,2000
2668,2,E09000001,0,74.06,540.76,18.64,2000
1364,3,E09000001,1,61.09,209.28,25.84,2000
1690,3,E09000001,2,66.92,265.52,25.84,1000
2016,3,E09000001,3,74.68,312.78,25.84,1000
2342,3,E09000001,4,87.29,481.49,25.84,2000
2994,4,E09000001,0,63.17,540.76,25.84,1000
3956,5,E09000001,1,68.85,208.95,25.84,1000
4571,5,E09000001,2,81.46,254.18,18.64,2000
5223,5,E09000001,3,88.25,299.42,25.84,1000
5908,5,E09000001,4,106.66,389.87,25.84,2000
3320,6,E09000001,0,74.06,437.85,25.84,2000
4170,7,E09000001,1,61.09,208.95,25.84,1000
4671,7,E09000001,2,66.92,254.18,25.84,1000
5323,7,E09000001,3,74.68,299.42,25.84,1000
5875,7,E09000001,4,87.29,389.87,25.84,1000
3646,8,E09000001,0,63.17,437.85,25.84,1000
6580,9,E09000001,1,68.85,601.47,25.84,1000
6906,9,E09000001,2,81.46,767.18,25.84,1000
7232,9,E09000001,3,88.25,1419.49,25.84,1000
7558,9,E09000001,4,106.66,1561.44,18.64,2000
7884,10,E09000001,0,74.06,2838.98,25.84,1000
8526,11,E09000001,1,68.85,601.47,25.84,2000
8527,11,E09000001,2,81.46,767.18,25.84,2000
8528,11,E09000001,3,88.25,1419.49,25.84,2000
8529,11,E09000001,4,106.66,1561.44,25.84,2000
8530,12,E09000001,0,74.06,2838.98,18.64,2000
62,1,E07000071,1,57.22,265.52,25.84,1000
388,1,E07000071,2,67.88,333,25.84,2000
714,1,E07000071,3,74.68,407.26,18.64,2000
1040,1,E07000071,4,85.34,787.54,25.84,1000
2670,2,E07000071,0,38.11,884.44,25.84,1000
1366,3,E07000071,1,52.38,265.52,25.84,2000
1692,3,E07000071,2,61.09,333,25.84,1000
2018,3,E07000071,3,66.92,407.26,25.84,1000
2344,3,E07000071,4,74.68,787.54,18.64,2000
2996,4,E07000071,0,58.82,884.44,25.84,1000
4129,5,E07000071,1,57.22,185.27,25.84,1000
4710,5,E07000071,2,67.88,221.86,25.84,1000
5429,5,E07000071,3,74.68,254.18,25.84,1000
6139,5,E07000071,4,85.34,411.43,25.84,1000
3322,6,E07000071,0,38.11,462.06,25.84,1000
4246,7,E07000071,1,52.38,185.27,25.84,1000
4972,7,E07000071,2,61.09,221.86,25.84,1000
5615,7,E07000071,3,66.92,254.18,25.84,1000
6277,7,E07000071,4,74.68,411.43,25.84,1000
3648,8,E07000071,0,58.82,462.06,25.84,1000
6582,9,E07000071,1,57.22,192.2,25.84,2000
6908,9,E07000071,2,67.88,230.32,25.84,1000
7234,9,E07000071,3,74.68,298.24,18.64,2000
7560,9,E07000071,4,85.34,439.08,25.84,2000
7886,10,E07000071,0,38.11,493.13,25.84,1000
8531,11,E07000071,1,57.22,192.2,25.84,2000
8532,11,E07000071,2,67.88,230.32,25.84,2000
8533,11,E07000071,3,74.68,298.24,25.84,2000
8534,11,E07000071,4,85.34,439.08,25.84,2000
8535,12,E07000071,0,38.11,493.13,18.64,2000
65,1,E06000052,1,51.41,254.24,25.84,1000
391,1,E06000052,2,58.19,312.78,25.84,2000
717,1,E06000052,3,64.98,312.78,25.84,1000
